advertisers_company_name,api_text,clicks,impressions
"The Academy Awards of Arts and Sciences","Idina Menzel will, for the 1st time, perform the Oscar-nominated song “Let it Go” for a global audience at the Oscars http://t.co/HTFcNCs5mU",0,21
"The Academy Awards of Arts and Sciences","Idina Menzel will, for the 1st time, perform the Oscar-nominated song “Let it Go” for a global audience at the Oscars http://t.co/HTFcNCs5mU",0,40
"The Academy Awards of Arts and Sciences","Idina Menzel will, for the 1st time, perform the Oscar-nominated song “Let it Go” for a global audience at the Oscars http://t.co/HTFcNCs5mU",0,82
"The Academy Awards of Arts and Sciences","Idina Menzel will, for the 1st time, perform the Oscar-nominated song “Let it Go” for a global audience at the Oscars http://t.co/HTFcNCs5mU",3,2423
"The Academy Awards of Arts and Sciences","Idina Menzel will, for the 1st time, perform the Oscar-nominated song “Let it Go” for a global audience at the Oscars http://t.co/HTFcNCs5mU",0,852
"The Academy Awards of Arts and Sciences","Pharrell Williams to perform his Oscar-nominated song “Happy” at the Academy Awards presentation on March 2nd:  http://t.co/GuBXP8wIMU",9,5957
"The Academy Awards of Arts and Sciences","Pharrell Williams to perform his Oscar-nominated song “Happy” at the Academy Awards presentation on March 2nd:  http://t.co/GuBXP8wIMU",3,4564
"The Academy Awards of Arts and Sciences","Pharrell Williams to perform his Oscar-nominated song “Happy” at the Academy Awards presentation on March 2nd:  http://t.co/GuBXP8wIMU",8,7725
"The Academy Awards of Arts and Sciences","Pharrell Williams to perform his Oscar-nominated song “Happy” at the Academy Awards presentation on March 2nd:  http://t.co/GuBXP8wIMU",9,11595
"The Academy Awards of Arts and Sciences","Pharrell Williams to perform his Oscar-nominated song “Happy” at the Academy Awards presentation on March 2nd:  http://t.co/GuBXP8wIMU",4,3322
"The Academy Awards of Arts and Sciences","Pharrell Williams to perform his Oscar-nominated song “Happy” at the Academy Awards presentation on March 2nd:  http://t.co/GuBXP8wIMU",0,4
"The Academy Awards of Arts and Sciences","Pharrell Williams to perform his Oscar-nominated song “Happy” at the Academy Awards presentation on March 2nd:  http://t.co/GuBXP8wIMU",0,3
"The Academy Awards of Arts and Sciences","Pharrell Williams to perform his Oscar-nominated song “Happy” at the Academy Awards presentation on March 2nd:  http://t.co/GuBXP8wIMU",0,24
"The Academy Awards of Arts and Sciences","Pharrell Williams to perform his Oscar-nominated song “Happy” at the Academy Awards presentation on March 2nd:  http://t.co/GuBXP8wIMU",0,63
"The Academy Awards of Arts and Sciences","Pharrell Williams to perform his Oscar-nominated song “Happy” at the Academy Awards presentation on March 2nd:  http://t.co/GuBXP8wIMU",0,1121
"The Academy Awards of Arts and Sciences","Pharrell Williams to perform his Oscar-nominated song “Happy” at the Academy Awards presentation on March 2nd:  http://t.co/GuBXP8wIMU",0,154
"The Academy Awards of Arts and Sciences","Pharrell Williams to perform his Oscar-nominated song “Happy” at the Academy Awards presentation on March 2nd:  http://t.co/GuBXP8wIMU",7,12350
"The Academy Awards of Arts and Sciences","Pharrell Williams to perform his Oscar-nominated song “Happy” at the Academy Awards presentation on March 2nd:  http://t.co/GuBXP8wIMU",18,19244
"The Academy Awards of Arts and Sciences","Pharrell Williams to perform his Oscar-nominated song “Happy” at the Academy Awards presentation on March 2nd:  http://t.co/GuBXP8wIMU",8,18186
"The Academy Awards of Arts and Sciences","Pharrell Williams to perform his Oscar-nominated song “Happy” at the Academy Awards presentation on March 2nd:  http://t.co/GuBXP8wIMU",16,8070
"The Academy Awards of Arts and Sciences","Pharrell Williams to perform his Oscar-nominated song “Happy” at the Academy Awards presentation on March 2nd:  http://t.co/GuBXP8wIMU",60,31516
"The Academy Awards of Arts and Sciences","Pharrell Williams to perform his Oscar-nominated song “Happy” at the Academy Awards presentation on March 2nd:  http://t.co/GuBXP8wIMU",10,8187
"The Academy Awards of Arts and Sciences","Pharrell Williams to perform his Oscar-nominated song “Happy” at the Academy Awards presentation on March 2nd:  http://t.co/GuBXP8wIMU",0,4071
"The Academy Awards of Arts and Sciences","Pharrell Williams to perform his Oscar-nominated song “Happy” at the Academy Awards presentation on March 2nd:  http://t.co/GuBXP8wIMU",15,13596
"The Academy Awards of Arts and Sciences","Pharrell Williams to perform his Oscar-nominated song “Happy” at the Academy Awards presentation on March 2nd:  http://t.co/GuBXP8wIMU",7,3396
"The Academy Awards of Arts and Sciences","Pharrell Williams to perform his Oscar-nominated song “Happy” at the Academy Awards presentation on March 2nd:  http://t.co/GuBXP8wIMU",0,1
"The Academy Awards of Arts and Sciences","Pharrell Williams to perform his Oscar-nominated song “Happy” at the Academy Awards presentation on March 2nd:  http://t.co/GuBXP8wIMU",0,8
Mars,"Ah, just another #ManCandyMonday at the mansion. Check out this clip of me &amp; @JuanPaGalavis on #TheBachelor! http://t.co/TghEhUOEwX",306,252372
Mars,"Ah, just another #ManCandyMonday at the mansion. Check out this clip of me &amp; @JuanPaGalavis on #TheBachelor! http://t.co/TghEhUOEwX",306,160801
Mars,"Ah, just another #ManCandyMonday at the mansion. Check out this clip of me &amp; @JuanPaGalavis on #TheBachelor! http://t.co/TghEhUOEwX",7,502
Mars,"Ah, just another #ManCandyMonday at the mansion. Check out this clip of me &amp; @JuanPaGalavis on #TheBachelor! http://t.co/TghEhUOEwX",0,5
"The Academy Awards of Arts and Sciences","Oh Yeah! Karen O will, for the first time, perform the “The Moon Song” for a global tv audience on the #Oscars http://t.co/U0ZHm0CPKc",15,9529
"The Academy Awards of Arts and Sciences","Oh Yeah! Karen O will, for the first time, perform the “The Moon Song” for a global tv audience on the #Oscars http://t.co/U0ZHm0CPKc",3,3588
"The Academy Awards of Arts and Sciences","Oh Yeah! Karen O will, for the first time, perform the “The Moon Song” for a global tv audience on the #Oscars http://t.co/U0ZHm0CPKc",0,10
"The Academy Awards of Arts and Sciences","Oh Yeah! Karen O will, for the first time, perform the “The Moon Song” for a global tv audience on the #Oscars http://t.co/U0ZHm0CPKc",0,8
